Image,Correct_Class,Confidence,Top_Guess
2_italy_224x224.jpg,italy,0.051641673,False
3_italy_224x224.jpg,italy,0.20249973,False
4_italy_224x224.jpg,italy,0.06079155,False
5_italy_224x224.jpg,italy,0.29114425,True
6_italy_224x224.jpg,italy,0.16324389,False
7_italy_224x224.jpg,italy,0.009626838,False
8_italy_224x224.jpg,italy,0.106706575,False
9_italy_224x224.jpg,italy,0.05673394,False
10_latvia_224x224.jpg,latvia,0.93679094,True
11_latvia_224x224.jpg,latvia,0.031931516,False
12_latvia_224x224.jpg,latvia,0.27982417,True
1_latvia_224x224.jpg,latvia,0.46195585,True
2_latvia_224x224.jpg,latvia,0.6117945,True
3_latvia_224x224.jpg,latvia,0.02316293,False
4_latvia_224x224.jpg,latvia,0.17410313,True
5_latvia_224x224.jpg,latvia,0.43461508,True
6_latvia_224x224.jpg,latvia,0.41377443,True
7_latvia_224x224.jpg,latvia,0.82666045,True
8_latvia_224x224.jpg,latvia,0.7536594,True
9_latvia_224x224.jpg,latvia,0.4537253,True
10_lithuania_224x224.jpg,lithuania,0.10378979,False
11_lithuania_224x224.jpg,lithuania,0.037663415,False
12_lithuania_224x224.jpg,lithuania,0.15515453,False
1_lithuania_224x224.jpg,lithuania,0.4785891,True
2_lithuania_224x224.jpg,lithuania,0.315598,True
3_lithuania_224x224.jpg,lithuania,0.4602511,True
4_lithuania_224x224.jpg,lithuania,0.19247481,True
5_lithuania_224x224.jpg,lithuania,0.3284392,False
6_lithuania_224x224.jpg,lithuania,0.29020655,False
7_lithuania_224x224.jpg,lithuania,0.2870486,False
8_lithuania_224x224.jpg,lithuania,0.17257984,False
9_lithuania_224x224.jpg,lithuania,0.19027108,False
10_luxembourg_224x224.jpg,luxembourg,0.13492082,False
11_luxembourg_224x224.jpg,luxembourg,0.51853806,True
12_luxembourg_224x224.jpg,luxembourg,0.10110199,False
1_luxembourg_224x224.jpg,luxembourg,0.15218112,False
2_luxembourg_224x224.jpg,luxembourg,0.70856357,True
3_luxembourg_224x224.jpg,luxembourg,0.12129724,False
4_luxembourg_224x224.jpg,luxembourg,0.0005451445,False
5_luxembourg_224x224.jpg,luxembourg,0.3645311,True
6_luxembourg_224x224.jpg,luxembourg,0.14706369,False
7_luxembourg_224x224.jpg,luxembourg,0.10895577,False
8_luxembourg_224x224.jpg,luxembourg,0.21974742,True
9_luxembourg_224x224.jpg,luxembourg,0.04425527,False
10_malta_224x224.jpg,malta,0.9977818,True
11_malta_224x224.jpg,malta,0.9999802,True
12_malta_224x224.jpg,malta,0.5428617,True
1_malta_224x224.jpg,malta,0.99983025,True
2_malta_224x224.jpg,malta,0.9953884,True
3_malta_224x224.jpg,malta,0.41314808,True
4_malta_224x224.jpg,malta,0.009820955,False
5_malta_224x224.jpg,malta,0.16365533,True
6_malta_224x224.jpg,malta,0.43307826,True
7_malta_224x224.jpg,malta,0.02909119,False
8_malta_224x224.jpg,malta,0.045001537,False
9_malta_224x224.jpg,malta,0.061289366,False
10_montenegro_224x224.jpg,montenegro,0.09202863,False
11_montenegro_224x224.jpg,montenegro,0.041785892,False
12_montenegro_224x224.jpg,montenegro,0.0136937965,False
1_montenegro_224x224.jpg,montenegro,0.448632,True
2_montenegro_224x224.jpg,montenegro,0.34621936,True
3_montenegro_224x224.jpg,montenegro,0.6187989,True
4_montenegro_224x224.jpg,montenegro,0.08113404,False
5_montenegro_224x224.jpg,montenegro,0.44677615,True
6_montenegro_224x224.jpg,montenegro,0.38741902,True
7_montenegro_224x224.jpg,montenegro,0.33139887,True
8_montenegro_224x224.jpg,montenegro,0.65471923,True
9_montenegro_224x224.jpg,montenegro,0.9128597,True
10_netherlands_224x224.jpg,netherlands,0.012910965,False
11_netherlands_224x224.jpg,netherlands,0.3405926,True
12_netherlands_224x224.jpg,netherlands,0.009886625,False
1_netherlands_224x224.jpg,netherlands,0.054848604,False
2_netherlands_224x224.jpg,netherlands,0.062430535,False
3_netherlands_224x224.jpg,netherlands,0.032078948,False
4_netherlands_224x224.jpg,netherlands,0.07512626,False
5_netherlands_224x224.jpg,netherlands,0.13814798,False
6_netherlands_224x224.jpg,netherlands,0.03232654,False
7_netherlands_224x224.jpg,netherlands,0.19978534,False
8_netherlands_224x224.jpg,netherlands,0.12382611,False
9_netherlands_224x224.jpg,netherlands,0.12820311,True
10_northmacedonia_224x224.jpg,northmacedonia,0.4769705,True
11_northmacedonia_224x224.jpg,northmacedonia,0.5245708,True
12_northmacedonia_224x224.jpg,northmacedonia,0.0061688283,False
1_northmacedonia_224x224.jpg,northmacedonia,0.06253416,False
2_northmacedonia_224x224.jpg,northmacedonia,0.117814526,False
3_northmacedonia_224x224.jpg,northmacedonia,0.055403896,False
4_northmacedonia_224x224.jpg,northmacedonia,0.075980395,False
5_northmacedonia_224x224.jpg,northmacedonia,0.029460013,False
6_northmacedonia_224x224.jpg,northmacedonia,0.2177978,True
7_northmacedonia_224x224.jpg,northmacedonia,0.003236232,False
8_northmacedonia_224x224.jpg,northmacedonia,0.08198503,False
9_northmacedonia_224x224.jpg,northmacedonia,0.10484213,False
10_norway_224x224.jpg,norway,0.22538684,True
11_norway_224x224.jpg,norway,0.23964064,True
12_norway_224x224.jpg,norway,0.012358084,False
1_norway_224x224.jpg,norway,0.38054162,True
2_norway_224x224.jpg,norway,0.20930065,False
3_norway_224x224.jpg,norway,0.6101252,True
4_norway_224x224.jpg,norway,0.0054062596,False
5_norway_224x224.jpg,norway,0.024177128,False
6_norway_224x224.jpg,norway,0.62688684,True
7_norway_224x224.jpg,norway,0.40918523,True
8_norway_224x224.jpg,norway,0.09958788,False
9_norway_224x224.jpg,norway,1.5253548e-06,False
10_poland_224x224.jpg,poland,0.061334964,False
11_poland_224x224.jpg,poland,0.07986527,False
12_poland_224x224.jpg,poland,0.13030371,False
1_poland_224x224.jpg,poland,0.34761357,True
2_poland_224x224.jpg,poland,0.08083149,False
3_poland_224x224.jpg,poland,0.21420848,True
4_poland_224x224.jpg,poland,0.093394324,True
5_poland_224x224.jpg,poland,0.22025691,True
6_poland_224x224.jpg,poland,0.094177075,False
7_poland_224x224.jpg,poland,0.06511094,False
8_poland_224x224.jpg,poland,0.24167459,False
9_poland_224x224.jpg,poland,0.14416096,False
10_portugal_224x224.jpg,portugal,0.3262574,True
11_portugal_224x224.jpg,portugal,0.022486562,False
12_portugal_224x224.jpg,portugal,0.1490152,False
1_portugal_224x224.jpg,portugal,0.043187115,False
2_portugal_224x224.jpg,portugal,0.36368537,True
3_portugal_224x224.jpg,portugal,0.19115095,False
4_portugal_224x224.jpg,portugal,0.030908942,False
5_portugal_224x224.jpg,portugal,0.37048,True
6_portugal_224x224.jpg,portugal,0.1482977,False
7_portugal_224x224.jpg,portugal,0.17383462,True
8_portugal_224x224.jpg,portugal,0.16298334,False
9_portugal_224x224.jpg,portugal,0.038693465,True
10_romania_224x224.jpg,romania,0.0017080922,False
11_romania_224x224.jpg,romania,0.024564981,False
12_romania_224x224.jpg,romania,0.07346819,False
1_romania_224x224.jpg,romania,0.41503373,True
2_romania_224x224.jpg,romania,0.2987816,False
3_romania_224x224.jpg,romania,0.14873676,False
4_romania_224x224.jpg,romania,0.16833046,True
5_romania_224x224.jpg,romania,0.05376018,False
6_romania_224x224.jpg,romania,0.08219472,False
7_romania_224x224.jpg,romania,0.08131946,True
8_romania_224x224.jpg,romania,0.06052894,False
9_romania_224x224.jpg,romania,0.67984855,True
10_sanmarino_224x224.jpg,sanmarino,0.9990783,True
11_sanmarino_224x224.jpg,sanmarino,0.35832846,True
12_sanmarino_224x224.jpg,sanmarino,0.9980635,True
1_sanmarino_224x224.jpg,sanmarino,0.95897776,True
2_sanmarino_224x224.jpg,sanmarino,0.0035596585,False
3_sanmarino_224x224.jpg,sanmarino,0.98971164,True
4_sanmarino_224x224.jpg,sanmarino,0.99707913,True
5_sanmarino_224x224.jpg,sanmarino,0.35205317,True
6_sanmarino_224x224.jpg,sanmarino,0.23633301,True
7_sanmarino_224x224.jpg,sanmarino,0.86689335,True
8_sanmarino_224x224.jpg,sanmarino,0.9501403,True
9_sanmarino_224x224.jpg,sanmarino,0.7800896,True
10_serbia_224x224.jpg,serbia,0.027813276,False
11_serbia_224x224.jpg,serbia,0.15781626,False
12_serbia_224x224.jpg,serbia,0.1831683,False
1_serbia_224x224.jpg,serbia,0.06594896,False
2_serbia_224x224.jpg,serbia,0.1273921,False
3_serbia_224x224.jpg,serbia,0.1634295,True
4_serbia_224x224.jpg,serbia,0.7631638,True
5_serbia_224x224.jpg,serbia,0.15826944,True
6_serbia_224x224.jpg,serbia,0.028691927,False
7_serbia_224x224.jpg,serbia,0.036756873,False
8_serbia_224x224.jpg,serbia,0.055307157,False
9_serbia_224x224.jpg,serbia,0.07194255,False
10_slovakia_224x224.jpg,slovakia,0.13304584,False
11_slovakia_224x224.jpg,slovakia,0.092994586,False
12_slovakia_224x224.jpg,slovakia,0.036513586,False
1_slovakia_224x224.jpg,slovakia,0.00924011,False
2_slovakia_224x224.jpg,slovakia,0.08179794,False
3_slovakia_224x224.jpg,slovakia,0.1605022,False
4_slovakia_224x224.jpg,slovakia,0.07035375,False
5_slovakia_224x224.jpg,slovakia,0.042703703,False
6_slovakia_224x224.jpg,slovakia,0.17548446,True
7_slovakia_224x224.jpg,slovakia,0.29434386,False
8_slovakia_224x224.jpg,slovakia,0.046612818,False
9_slovakia_224x224.jpg,slovakia,0.14040935,False
10_slovenia_224x224.jpg,slovenia,0.4136334,True
11_slovenia_224x224.jpg,slovenia,0.047288798,False
12_slovenia_224x224.jpg,slovenia,0.40093824,True
1_slovenia_224x224.jpg,slovenia,0.20337859,True
2_slovenia_224x224.jpg,slovenia,0.101325944,False
3_slovenia_224x224.jpg,slovenia,0.034791846,False
4_slovenia_224x224.jpg,slovenia,0.40048352,True
5_slovenia_224x224.jpg,slovenia,0.2240436,True
6_slovenia_224x224.jpg,slovenia,0.23737921,True
7_slovenia_224x224.jpg,slovenia,0.03921098,False
8_slovenia_224x224.jpg,slovenia,0.09890959,False
9_slovenia_224x224.jpg,slovenia,0.74469936,True
10_spain_224x224.jpg,spain,0.21161506,True
11_spain_224x224.jpg,spain,0.13529019,False
12_spain_224x224.jpg,spain,0.2670938,False
1_spain_224x224.jpg,spain,0.049552225,True
2_spain_224x224.jpg,spain,0.0030640985,False
3_spain_224x224.jpg,spain,0.041782286,False
4_spain_224x224.jpg,spain,0.15629566,True
5_spain_224x224.jpg,spain,0.035794154,False
6_spain_224x224.jpg,spain,0.26863188,False
7_spain_224x224.jpg,spain,0.06838871,False
8_spain_224x224.jpg,spain,0.08250081,False
9_spain_224x224.jpg,spain,0.05106127,False
10_sweden_224x224.jpg,sweden,0.12306109,False
11_sweden_224x224.jpg,sweden,0.4359126,True
12_sweden_224x224.jpg,sweden,0.06302021,False
1_sweden_224x224.jpg,sweden,0.350185,False
2_sweden_224x224.jpg,sweden,0.3000799,True
3_sweden_224x224.jpg,sweden,0.31699857,True
4_sweden_224x224.jpg,sweden,0.14698991,True
5_sweden_224x224.jpg,sweden,0.48084563,True
6_sweden_224x224.jpg,sweden,0.25203523,False
7_sweden_224x224.jpg,sweden,0.2208673,False
8_sweden_224x224.jpg,sweden,0.31882352,False
9_sweden_224x224.jpg,sweden,0.5418439,True
10_switzerland_224x224.jpg,switzerland,0.9744855,True
11_switzerland_224x224.jpg,switzerland,0.9733787,True
12_switzerland_224x224.jpg,switzerland,0.0683336,False
1_switzerland_224x224.jpg,switzerland,0.59915364,True
2_switzerland_224x224.jpg,switzerland,0.10993518,False
3_switzerland_224x224.jpg,switzerland,0.25990266,True
4_switzerland_224x224.jpg,switzerland,0.31987432,True
5_switzerland_224x224.jpg,switzerland,0.30958673,True
6_switzerland_224x224.jpg,switzerland,0.8559201,True
7_switzerland_224x224.jpg,switzerland,0.2165157,True
8_switzerland_224x224.jpg,switzerland,0.05240554,False
9_switzerland_224x224.jpg,switzerland,0.0842895,True
10_turkey_224x224.jpg,turkey,0.19584467,True
11_turkey_224x224.jpg,turkey,0.17203954,False
12_turkey_224x224.jpg,turkey,0.27160427,True
1_turkey_224x224.jpg,turkey,0.3705526,True
2_turkey_224x224.jpg,turkey,0.32852143,False
3_turkey_224x224.jpg,turkey,0.0069196997,False
4_turkey_224x224.jpg,turkey,0.41227138,True
5_turkey_224x224.jpg,turkey,0.003087556,False
6_turkey_224x224.jpg,turkey,0.032016207,False
7_turkey_224x224.jpg,turkey,0.039603755,False
8_turkey_224x224.jpg,turkey,0.024781987,False
9_turkey_224x224.jpg,turkey,0.009009786,False
10_uk_224x224.jpg,uk,4.254079e-05,False
11_uk_224x224.jpg,uk,0.15868416,False
12_uk_224x224.jpg,uk,0.08355189,False
1_uk_224x224.jpg,uk,0.3065842,True
2_uk_224x224.jpg,uk,0.07705983,False
3_uk_224x224.jpg,uk,0.09078904,False
4_uk_224x224.jpg,uk,0.043937583,False
5_uk_224x224.jpg,uk,0.1466219,False
6_uk_224x224.jpg,uk,0.41707003,True
7_uk_224x224.jpg,uk,0.026683094,False
8_uk_224x224.jpg,uk,0.09993493,False
9_uk_224x224.jpg,uk,0.56047785,True
10_ukraine_224x224.jpg,ukraine,0.449398,True
11_ukraine_224x224.jpg,ukraine,0.09835274,False
12_ukraine_224x224.jpg,ukraine,0.124910116,False
1_ukraine_224x224.jpg,ukraine,0.053388905,False
2_ukraine_224x224.jpg,ukraine,0.15078358,True
3_ukraine_224x224.jpg,ukraine,0.33224535,True
4_ukraine_224x224.jpg,ukraine,0.065979704,False
5_ukraine_224x224.jpg,ukraine,0.00977111,False
6_ukraine_224x224.jpg,ukraine,0.46137974,True
7_ukraine_224x224.jpg,ukraine,0.18942992,False
8_ukraine_224x224.jpg,ukraine,0.009996444,False
9_ukraine_224x224.jpg,ukraine,0.3115188,True
